"chrom_peak_id","lab","consensus_id","sample","mzMin","mzMax","rtMin","rtMax","mz","polarity","mixture","into","intb","maxo"
"CP024849","hmgu",2201,5,488.161014740377,488.201351873298,23.6035773784215,31.1177265514231,488.181310972693,1,"1_5",6789.24563472854,6786.41843472854,4390.56571093858
"CP024852","hmgu",2209,5,578.12832638538,578.170714783987,23.6035773784215,31.1177265514231,578.150435940271,1,"1_5",3094.68760064066,3091.86040064066,1912.84343325552
"CP024854","hmgu",2246,5,119.068547495424,119.109094567959,22.1911773784095,31.8362647841454,119.088814822302,1,"1_5",3359.68751100571,3354.75426100575,1213.22835264956
"CP024856","hmgu",2231,5,234.976465729013,235.018286046485,22.9363773784455,31.8362647841454,234.997400858349,1,"1_5",574.170901654771,569.962330226217,164.77382259814
"CP024859","hmgu",2235,5,267.056511907954,267.098226266927,24.2963773784055,31.8362647841454,267.077288619994,1,"1_5",389.647382614073,386.802582614105,148.524921490952
"CP024861","hmgu",2226,5,88.0183292561413,88.0587097624616,19.7195773784055,33.2573268774177,88.0385181421193,1,"1_5",2408.36432476488,2348.32863694943,484.760564681643
"CP024862","hmgu",2240,5,112.029673795161,112.070110969611,22.9363773784455,33.2573268774177,112.050068847397,1,"1_5",11722.7001018504,11707.9190476841,5998.6282561007
"CP024866","hmgu",2216,5,140.04725244514,140.087665682638,22.9363773784455,33.2573268774177,140.067567310752,1,"1_5",2269.46209790805,2263.80076457472,1057.77110446195
"CP024869","hmgu",2242,5,335.043328839372,335.08422958294,22.1911773784095,33.2573268774177,335.063993868156,1,"1_5",40027.8903836752,39945.7948615806,17919.370619479
"CP024870","hmgu",2244,5,118.065772961378,118.106018841547,22.1911773784095,36.1945129453541,118.085896237646,1,"1_5",59592.6582040506,59369.4924163836,21158.8448540313
"CP024904","afekta",46,1,204.045165409689,204.086432074345,37.3409613277063,55.0130224099839,204.06557835521,1,"1_1",1803160.94883653,1799501.62666271,783299.625
"CP024922","afekta",60,1,298.076395857005,298.116936399222,18.8805378352082,30.6470688052759,298.096744398268,1,"1_1",464839.249110082,462259.131042414,191190.6875
"CP024928","hmgu",2222,5,176.100841591115,176.141173193501,20.2985773784415,29.6849773784455,176.12100368614,1,"1_5",3787.67540695348,3750.76954470503,1735.93541323623
"CP024930","afekta",16,1,472.08384663302,472.127508253253,35.558179478195,49.0685887086473,472.105858478218,1,"1_1",42743.3695455612,40668.1838599236,9963.486328125
"CP024947","cembio",2113,4,469.284682115447,469.340028081647,555.191170544737,566.759414181441,469.313568720973,1,"1_4",2611.8382654016,2471.52835489131,980.270568847656
"CP024948","cembio",2140,4,149.003045354766,149.043823474642,476.886446832877,495.277803488125,149.023397379675,1,"1_4",131137.61766373,125967.023747361,41149.58984375
"CP024956","afekta",20,1,489.094415584083,489.135545168979,20.0775378352082,39.558179478195,489.115044267651,1,"1_1",1291352.11197964,1287493.36365651,481426.5625
"CP024960","hmgu",2225,5,180.923401230178,180.965874954678,28.5478016229292,37.7116776282241,180.944706980557,1,"1_5",1234.69120614763,1229.61620614765,369.620397933501
"CP024973","hmgu",2220,5,162.953130722885,162.993329079651,27.1177265514231,41.1499256520068,162.973224091245,1,"1_5",59944.157858162,59911.086347084,16796.02159778
"CP024991","hmgu",2221,5,175.098416652311,175.138614133265,19.7195773784055,29.0003773784455,175.118546342624,1,"1_5",43243.1962747632,43149.2715996257,20734.2693405674
"CP024997","hmgu",2239,5,316.014342845723,316.055003749818,39.1940134758765,47.2581889735118,316.034674786369,1,"1_5",852.996262860161,849.586262860161,451.259586969607
"CP025008","afekta",63,1,308.070883468235,308.112171119312,23.0695378352282,44.3127039981429,308.091896548439,1,"1_1",2332184.11382768,2326816.7292067,990555.875
"CP025021","hmgu",2233,5,100.091242777434,100.131629023207,50.7302783202468,62.4179576829062,100.111439616782,1,"1_5",4311.65203800472,4291.25364963987,957.555321603684
"CP025083","icl",27,1,526.401526130237,526.466163531005,539.796586548936,553.640184111066,526.433195119018,1,"1_1",18619.7923217519,18609.7418967769,2322.43862915039
"CP025107","icl",837,2,230.869411597938,230.915535633454,15.6377448818148,24.4377456685948,230.891673861088,1,"1_2",8195.05626857532,6733.00834382385,4154.0803527832
"CP025154","hmgu",2224,5,179.068456228583,179.109184760608,151.819900909802,159.439831574966,179.088736598285,1,"1_5",676.897036054882,674.06823605485,272.838899448452
"CP025155","hmgu",2228,5,220.007292179295,220.047879278887,151.819900909802,159.439831574966,220.027563821348,1,"1_5",466.974699467249,464.145899467217,187.446669987577
"CP025159","hmgu",2199,5,469.127412241321,469.172023213348,151.150961733396,159.439831574966,469.150080025217,1,"1_5",1890.06763150037,1886.56013150037,850.739367422577
"CP025195","hmgu",2211,5,136.055006048749,136.095358767618,149.255621353816,160.574418039562,136.075182942607,1,"1_5",4375.55272739338,4368.84000012063,1580.37875907694
"CP025197","hmgu",2229,5,224.071047384456,224.11163036988,149.967279280504,160.574418039562,224.091366817681,1,"1_5",8095.53721395048,8089.46131395046,3075.88053302603
"CP025201","hmgu",2200,5,477.129643106103,477.170934491509,163.171476779941,171.991560277444,477.150563442271,1,"1_5",1324.39431429723,1320.02368929723,484.670601520133
"CP025260","afekta",74,1,348.012742208437,348.057670064392,77.7746509147092,88.3193835404683,348.036316991386,1,"1_1",15020.4412981819,14979.3719956415,6394.7421875
"CP025281","afekta",57,1,283.018411294349,283.062774792226,77.1793057085814,89.5095651017838,283.041343939475,1,"1_1",29284.6238492431,28977.2663778877,7668.013671875
"CP025290","hmgu",2193,5,439.081260475125,439.121978709246,196.311656744923,205.815982493957,439.10151239414,1,"1_5",10264.8973225112,9996.6454473425,4736.58002720167
"CP025306","hmgu",2196,5,458.09505507301,458.135517277213,195.554232924878,214.704111825277,458.115195382463,1,"1_5",32036.1090795128,31618.7859679965,13095.8514551773
"CP025311","hmgu",2195,5,446.143346708983,446.184104362259,215.993345513363,225.336485405447,446.163728074055,1,"1_5",3901.84588794595,3558.71558369451,2356.99396161043
"CP025313","hmgu",2245,5,375.108768825236,375.150069318996,216.570328115437,226.693891586488,375.129320999232,1,"1_5",1798.77946140718,1743.37325278702,722.308215922126
"CP025318","hmgu",2194,5,445.13974849686,445.181250475812,215.299941374187,225.336485405447,445.160432060667,1,"1_5",15279.97010045,15234.1710774327,9108.12487766391
"CP025319","afekta",76,1,377.94211113424,377.985372054262,77.1793057085814,93.0793841948132,377.963913884621,1,"1_1",55513.8780198922,55071.022044738,14427.40234375
"CP025320","afekta",15,1,471.082228846641,471.12591041229,35.558179478195,55.0130224099839,471.103245556138,1,"1_1",217333.77031901,214090.729598475,52005.05859375
"CP025322","hmgu",2218,5,666.208056560866,666.250844271441,225.880551952625,235.314203457694,666.229552310613,1,"1_5",1789.23509148296,1710.74192686886,799.509068771886
"CP025329","hmgu",2208,5,564.338536345441,564.380112096855,235.339720843337,243.392166460507,564.359577545861,1,"1_5",1600.92938068267,1597.60604734932,936.917515144933
"CP025339","afekta",69,1,327.027541721395,327.070300521363,75.9903031885964,88.9139716508527,327.04873543518,1,"1_1",133521.794200781,131682.966083899,46706.48046875
"CP025407","cembio",2121,4,524.429203728246,524.475606337655,604.255449474492,616.376449474492,524.451914283663,1,"1_4",12169.5855609819,10070.8107249025,3471.52465820312
"CP025425","cembio",2162,4,256.24248319788,256.284146586166,539.373043962744,555.751341579664,256.263281594523,1,"1_4",200702.858019886,197181.189718925,60924.46875
"CP025621","afekta",14,1,470.087469262624,470.129188004594,35.558179478195,52.6347714703616,470.108493365934,1,"1_1",336397.9077672,332666.362856319,79895.515625
"CP025793","cembio",2186,4,391.263437477651,391.309763745775,621.8514494745,634.650049474492,391.28505826937,1,"1_4",16250.6030301379,13549.1031290785,6584.01806640625
"CP025808","hmgu",2237,5,304.278108108948,304.319299088024,399.415959642699,407.649537991883,304.298641480141,1,"1_5",882.103157728353,873.344757051802,449.465918783253
"CP025840","cembio",2138,4,728.566675800595,728.617276346499,634.71104947452,642.094849474516,728.590725529499,1,"1_4",851.332092626957,848.624892626957,397.148803710938
"CP025951","hmgu",2241,5,326.355443198715,326.397197285684,450.875694134393,460.137355773763,326.376720556083,1,"1_5",909.016983234517,901.169673518589,392.218356794135
"CP025977","afekta",13,1,469.085295225229,469.126825627392,34.9632671737796,62.1474724169738,469.106142896599,1,"1_1",1840244.76821123,1826987.94727666,443730.25
"CP026046","cembio",2173,4,312.305974535547,312.347200984571,638.094849474516,654.95304947452,312.326417288208,1,"1_4",36912.6989697682,33614.7421197218,11288.2177734375
"CP026104","hmgu",2230,5,228.210887221451,228.251377380828,497.535534099567,505.68032298114,228.231114585513,1,"1_5",2395.23846564471,2332.47365051297,1103.38832123176
"CP026143","hmgu",2215,5,644.471169917269,644.515314678532,504.474689050764,513.041575745591,644.493753696403,1,"1_5",687.396096808242,615.493302272693,255.157154372705
"CP026153","hmgu",2198,5,468.366983110393,468.409669126205,509.041575745591,518.999117088921,468.388266514156,1,"1_5",977.929688238704,859.39816864107,275.398430005657
"CP026154","afekta",2,1,393.185197881892,393.232990640896,193.410391822798,201.597118881799,393.207832810716,1,"1_1",2125.98367447703,2050.16899190651,954.885070800781
"CP026157","hmgu",2192,5,429.295790903284,429.338212090385,509.707299727229,519.695521369577,429.317182918023,1,"1_5",1047.45626827679,932.277860098292,318.618124562548
"CP026165","hmgu",2212,5,600.444770708021,600.488328565894,510.357785556506,522.201474865624,600.467380968407,1,"1_5",1723.90385633665,1423.49327649492,584.571949910753
"CP026175","hmgu",2202,5,496.399671692482,496.442062024585,517.570871153174,525.65287591133,496.420935132853,1,"1_5",490.383524650076,466.814257625298,224.261684482684
"CP026176","hmgu",2207,5,556.418620033283,556.461779593458,514.999117088921,526.336948769676,556.440836643588,1,"1_5",1976.86093349728,1680.47939248288,621.13908344208
"CP026190","hmgu",2204,5,512.394060345261,512.435640654589,515.695521369577,524.926058906841,512.414940135899,1,"1_5",1660.98946801163,1539.19632481546,609.696055503946
"CP026201","cembio",2136,4,644.471592107753,644.516679465895,487.847208500074,502.832978650621,644.493940265107,1,"1_4",40864.8115904939,37112.7937708007,11164.0927734375
"CP026250","hmgu",2205,5,526.409841562924,526.451252596912,531.635472355161,546.347723054292,526.430357078831,1,"1_5",2973.5607391546,2068.10952128851,550.382338399845
"CP026252","hmgu",2217,5,658.489035565951,658.530704538718,529.007386699053,540.144648010035,658.509921097931,1,"1_5",2522.37974724939,1619.92338126002,556.364247915707
"CP026262","hmgu",2234,5,256.241962841586,256.282612304354,551.47822809685,563.511257921167,256.262477617247,1,"1_5",5068.11189341072,4871.9852815341,2233.34248257063
"CP026268","cembio",2179,4,338.321063774277,338.362866096428,629.9730494745,642.094849474516,338.342044732147,1,"1_4",29116.1301852816,24047.9802626413,4815.3046875
"CP026288","hmgu",2197,5,458.330350425607,458.372440708451,563.274861423673,571.577905276178,458.351410277226,1,"1_5",450.387516790457,432.919831557157,151.315733473331
"CP026309","hmgu",2210,5,585.454452490554,585.496381749127,566.199225030943,573.540594935042,585.475468480808,1,"1_5",453.388860646216,428.278188320928,270.215548109883
"CP026311","hmgu",2219,5,672.503705096696,672.544947990359,562.045847332047,574.893318899973,672.52439379902,1,"1_5",1842.65227590382,1425.85013995772,524.720327564273
"CP026317","cembio",2189,4,393.277363482369,393.318550357464,619.82144947452,633.296849474488,393.29821701448,1,"1_4",1119290.8555028,1114386.74129185,451995.875
"CP026342","cembio",2109,4,413.303338873327,413.344404207366,553.814793365917,568.135036323276,413.323994371215,1,"1_4",212362.572558703,208678.85343234,42299.09375
"CP026348","afekta",33,1,569.284513260222,569.333957538876,220.962917854879,227.96366978733,569.308259093234,1,"1_1",804.348706353033,782.376685371816,437.024993896484
"CP026370","afekta",32,1,564.3359231106,564.381728595665,219.762790966272,230.965792230573,564.359457928214,1,"1_1",26106.5238291515,25522.4954558747,11281.36328125
"CP026391","cembio",2117,4,496.400587371802,496.441587850229,542.810570263086,564.006693928378,496.420979615957,1,"1_4",618634.387480077,609643.345400462,137606.828125
"CP026397","cembio",2119,4,512.394734802143,512.436313718549,492.650300450179,509.017488371399,512.415791835565,1,"1_4",277042.4592956,271998.569487753,79257.1953125
"CP026399","cembio",2120,4,513.396726810897,513.44005089017,494.711286267545,509.017488371399,513.419220460905,1,"1_4",77686.9608034887,75542.2930006131,19933.083984375
"CP026409","cembio",2122,4,540.426594496523,540.467660285798,543.498387757015,562.631244299093,540.44714776337,1,"1_4",466185.953618825,455426.944421255,104152.0859375
"CP026412","cembio",2126,4,556.421297680786,556.462081441473,489.218424182531,507.643873948731,556.441671101668,1,"1_4",196217.616116057,192186.872924323,52933.85546875
"CP026430","cembio",2129,4,584.45204046802,584.493735047151,543.498387757015,559.879374517514,584.473112353122,1,"1_4",285420.82575712,280645.436289662,64855.6953125
"CP026435","cembio",2131,4,600.447154169758,600.492272994604,489.218424182531,505.581676669595,600.467945661488,1,"1_4",116985.707092461,114956.443039006,31397.23828125
"CP026436","hmgu",2206,5,549.388050066402,549.435822627608,593.355400224711,606.538800224719,549.413813918432,1,"1_5",951.282141197105,762.238203379518,251.599970647339
"CP026455","hmgu",2248,5,395.199228433733,395.240259308227,584.24416284293,603.040800224695,395.219729109453,1,"1_5",6628.57378172673,6087.66047934805,1715.32495144776
"CP026573","hmgu",2213,5,629.173739259008,629.216915999064,613.717800224691,621.197000224687,629.194347371635,1,"1_5",1268.86794782721,1265.546683382,787.842362165327
"CP026574","hmgu",2214,5,630.170688839457,630.213001076608,613.717800224691,621.197000224687,630.191343058773,1,"1_5",937.581053428967,934.845053428967,569.355207010517
"CP026827","hmgu",2238,5,312.303609873605,312.345441932173,644.048400224727,651.908000224711,312.324942606148,1,"1_5",602.397596530091,599.145929863441,352.650239627093
"CP026833","hmgu",2247,5,393.276040800067,393.316923237136,631.358200224687,643.463600224723,393.296382536243,1,"1_5",33099.6562415674,32460.3610318462,13386.6786584272
"CP026933","hmgu",2243,5,338.320993584956,338.36133107454,642.725200224687,655.041000224695,338.341096427447,1,"1_5",72108.0631371811,71164.3966628632,32040.6549911391
"CP026943","hmgu",2321,6,95.0395905282857,95.0797493237157,20.1068339407585,28.7750339407625,95.0596855552189,1,"1_6",1084.1200170152,1073.41634386661,347.990284824537
"CP026958","hmgu",2303,6,83.0392013852341,83.0796867907892,19.3958339407585,29.4934339407785,83.0595319948964,1,"1_6",2631.12888740989,2603.491478447,904.408888000192
"CP026959","hmgu",2318,6,93.0238134560889,93.0640033948394,20.1068339407585,29.4934339407785,93.0438919078579,1,"1_6",2120.5572679163,2100.68463899149,679.065250492797
"CP026960","hmgu",2334,6,111.053225777756,111.093787691145,19.3958339407585,30.1780339407665,111.073378880631,1,"1_6",1654.36522067548,1619.05203538856,485.878582941763
"CP026962","hmgu",2304,6,167.034932876204,167.075907302225,22.0066339407745,29.4934339407785,167.055657296122,1,"1_6",523.567656785613,520.769256785613,272.630914372061
"CP026974","hmgu",2348,6,74.0392752612295,74.0794379378537,21.2804339407825,30.1780339407665,74.059309120858,1,"1_6",2942.41804583641,2936.88447700905,1312.96678799776
"CP026975","hmgu",2343,6,120.044764320348,120.085019035329,21.2804339407825,30.1780339407665,120.064830355995,1,"1_6",4048.15368805467,4043.96740234039,1959.31411557178
"CP026979","hmgu",2342,6,358.034414423089,358.075954094146,22.7096339407825,30.1780339407665,358.0553671369,1,"1_6",713.734218614678,710.960618614694,408.449671370607
"CP026982","hmgu",2289,6,151.962781419115,152.003094301636,20.5062339407905,31.4817596740797,151.982923383426,1,"1_6",11434.1490065754,11427.6441858238,4458.55272533326
